ID,householdID,communityID,j001s1,j001s2,j001s3,j001s4,j001s5,j001s6,j002,j003,j004s1,j004s2,j004s3,j005,j006,j007
05660433402,056604334,0566043,1,e,e,e,e,e,,1,0,0,0,3,4,2
05660433401,056604334,0566043,e,2,e,e,e,e,2,2,0,0,0,4,4,1
05660431501,056604315,0566043,e,e,e,e,5,e,2,1,0,0,0,4,4,1
05660430602,056604306,0566043,e,2,e,4,5,6,,1,0,0,0,4,3,1
05660430601,056604306,0566043,e,2,e,e,5,6,,1,0,0,0,1,1,1
05660432002,056604320,0566043,e,2,e,e,e,e,3,1,0,0,0,2,5,2
05660432001,056604320,0566043,e,2,e,e,e,e,2,2,0,0,0,4,4,2
05660433202,056604332,0566043,e,2,e,e,5,e,,6,0,0,0,1,5,1
05660433201,056604332,0566043,1,e,e,e,e,e,,1,0,0,0,3,5,1
05660432402,056604324,0566043,e,2,e,e,e,e,2,1,0,0,0,3,5,3
05660432401,056604324,0566043,e,2,e,e,e,e,2,3,0,0,0,3,4,2
05660430302,056604303,0566043,e,2,e,e,e,e,3,1,0,0,0,2,4,1
05660430301,056604303,0566043,e,2,e,e,e,e,3,1,0,0,0,4,2,1
05660433502,056604335,0566043,e,2,e,e,e,e,3,1,0,0,0,2,4,1
05660433501,056604335,0566043,e,2,e,e,e,e,3,1,0,0,0,3,4,2
05660432201,056604322,0566043,e,e,e,4,e,e,3,1,0,0,0,3,4,1
05660430502,056604305,0566043,e,e,e,e,e,6,2,1,0,0,0,3,5,2
05660430501,056604305,0566043,e,e,e,e,e,6,2,1,0,0,0,3,5,1
05660433002,056604330,0566043,e,2,e,e,e,e,2,1,0,0,0,2,5,1
05660433001,056604330,0566043,e,2,e,e,e,e,3,1,0,0,0,3,4,1
05660431701,056604317,0566043,e,e,e,e,e,6,2,1,0,0,0,2,5,1
05660431702,056604317,0566043,1,e,e,e,e,e,,1,0,0,0,1,6,3
05660433102,056604331,0566043,e,2,e,e,e,e,3,1,0,0,0,3,5,2
05660433101,056604331,0566043,e,2,e,e,e,e,3,1,0,0,0,2,5,1
05660422302,056604223,0566042,1,e,e,e,e,e,,1,0,0,0,2,5,1
05660422301,056604223,0566042,e,2,e,4,e,e,,1,0,0,0,2,5,3
05660421602,056604216,0566042,e,2,e,e,e,e,2,1,0,0,0,3,4,2
05660421601,056604216,0566042,e,2,e,e,e,e,3,1,0,0,0,3,5,1
05660420901,056604209,0566042,1,e,e,e,e,e,,2,0,0,0,3,4,2
05660421501,056604215,0566042,e,e,e,4,e,e,3,1,0,0,0,3,4,3
05660421502,056604215,0566042,e,2,e,4,e,e,,2,0,0,0,4,3,2
05660421901,056604219,0566042,e,e,e,e,e,6,3,1,0,0,0,4,3,2
05660421001,056604210,0566042,1,e,e,e,e,e,,3,0,0,0,6,2,1
05660420102,056604201,0566042,e,2,e,e,e,6,,6,0,0,0,4,4,2
05660420101,056604201,0566042,e,2,e,e,e,e,2,2,0,0,0,4,4,2
05660420201,056604202,0566042,1,e,e,e,e,e,,2,0,0,0,1,6,1
05660420202,056604202,0566042,e,e,e,e,e,6,2,2,0,0,0,2,5,1
05660420501,056604205,0566042,e,2,e,e,5,e,,1,0,0,0,5,3,2
05660420502,056604205,0566042,e,2,e,e,5,e,,2,0,0,0,3,4,2
05660421701,056604217,0566042,e,e,e,e,5,e,1,2,0,0,0,4,3,1
05660421702,056604217,0566042,1,e,e,e,e,e,,1,0,0,0,2,5,1
05660422201,056604222,0566042,e,2,e,4,5,e,,2,0,0,0,3,4,2
05660420301,056604203,0566042,e,2,e,e,5,e,,1,0,0,0,2,5,2
05660420302,056604203,0566042,e,2,e,e,e,6,,1,0,0,0,2,5,1
05660421801,056604218,0566042,e,e,e,e,5,e,3,1,0,0,0,3,5,1
05660421802,056604218,0566042,e,2,e,e,5,6,,2,0,0,0,3,4,2
05660422001,056604220,0566042,e,2,e,e,e,e,2,1,0,0,0,2,5,1
05660422002,056604220,0566042,e,2,e,e,e,e,3,1,0,0,0,2,5,2
05660420801,056604208,0566042,e,2,e,e,5,e,,1,0,0,0,1,6,1
05660420802,056604208,0566042,e,2,e,e,5,e,,1,0,0,0,2,5,1
05660421102,056604211,0566042,e,2,e,e,e,e,3,1,0,0,0,3,5,3
05660421101,056604211,0566042,e,2,e,e,e,e,1,1,0,0,0,5,3,2
05660422101,056604221,0566042,e,e,e,e,5,6,,3,0,0,0,3,3,3
05660421402,056604214,0566042,e,2,e,e,e,e,3,1,0,0,0,3,5,1
05660421401,056604214,0566042,e,2,e,e,e,e,1,2,0,0,0,4,4,2
05660421202,056604212,0566042,e,e,e,e,5,e,3,1,0,0,0,3,4,1
05660421201,056604212,0566042,1,e,e,e,e,e,,1,0,0,0,2,4,1
05660420702,056604207,0566042,1,e,e,e,e,e,,1,0,0,0,3,5,1
05660420701,056604207,0566042,e,2,e,e,e,e,1,4,0,0,0,6,2,2
05660421301,056604213,0566042,e,e,e,4,e,e,1,1,0,0,0,3,4,1
05660420602,056604206,0566042,e,2,e,e,e,e,2,1,0,0,0,3,5,1
05660420601,056604206,0566042,e,2,e,e,e,e,3,1,0,0,0,4,4,2
05660420401,056604204,0566042,e,e,e,e,5,e,3,1,0,0,0,3,4,1
05660420402,056604204,0566042,e,2,e,e,e,e,1,2,0,0,0,4,4,1
05660422401,056604224,0566042,e,e,e,e,5,e,1,2,0,0,0,5,4,2
05660411201,056604112,0566041,e,e,e,4,e,e,1,1,0,0,0,3,4,2
05660412501,056604125,0566041,1,e,e,e,e,e,,4,0,0,0,5,2,1
05660412502,056604125,0566041,e,2,e,e,e,e,3,4,0,0,0,4,3,1
05660413502,056604135,0566041,e,e,e,e,e,6,1,1,0,0,0,3,5,1
05660413501,056604135,0566041,e,e,e,e,e,6,1,1,0,0,0,3,4,2
05660410102,056604101,0566041,e,e,e,e,5,e,3,1,0,0,0,5,4,1
05660410101,056604101,0566041,e,e,e,e,5,e,3,1,0,0,0,4,4,1
05660412201,056604122,0566041,1,e,e,e,e,e,,1,0,0,0,3,4,2
05660412202,056604122,0566041,e,e,e,e,e,6,3,1,0,0,0,3,4,2
05660413201,056604132,0566041,e,2,e,e,e,e,3,1,0,0,0,2,4,1
05660413202,056604132,0566041,1,e,e,e,e,e,,2,0,0,0,2,5,1
05660413001,056604130,0566041,e,e,e,e,e,6,2,1,0,0,0,4,4,2
05660413002,056604130,0566041,e,e,e,e,e,6,2,1,0,0,0,5,3,2
05660413701,056604137,0566041,e,2,e,e,e,e,3,1,0,0,0,3,5,1
05660413702,056604137,0566041,e,2,e,e,e,e,3,1,0,0,0,2,5,1
05660411101,056604111,0566041,e,e,e,e,e,6,2,1,0,0,0,3,5,3
05660411102,056604111,0566041,e,2,e,e,e,e,1,1,0,0,0,4,3,2
05660410701,056604107,0566041,e,2,e,e,e,e,2,1,0,0,0,6,2,2
05660410702,056604107,0566041,e,2,e,e,e,e,3,1,0,0,0,3,3,1
05660410501,056604105,0566041,e,2,e,e,e,e,3,1,0,0,0,3,4,3
05660410502,056604105,0566041,e,2,e,e,e,e,2,1,0,0,0,3,4,1
05660411601,056604116,0566041,1,e,e,e,e,e,,1,0,0,0,5,2,1
05660410801,056604108,0566041,e,e,3,e,e,e,3,1,0,0,0,3,3,2
05660413302,056604133,0566041,e,2,e,4,e,e,,1,0,0,0,3,5,3
05660413301,056604133,0566041,e,2,e,e,e,e,1,2,0,0,0,4,3,2
05660411702,056604117,0566041,e,e,e,e,5,e,3,1,0,0,0,2,5,1
05660411701,056604117,0566041,e,2,e,e,e,e,2,1,0,0,0,5,4,1
05660412402,056604124,0566041,1,e,e,e,e,e,,3,0,0,0,5,2,1
05660412401,056604124,0566041,1,2,e,e,e,e,,3,0,0,0,3,3,1
05660413602,056604136,0566041,e,2,e,4,e,e,,1,0,0,0,2,5,1
05660413601,056604136,0566041,e,2,e,4,e,e,,2,0,0,0,4,4,1
05660413101,056604131,0566041,1,e,e,e,e,e,,1,0,0,0,3,5,3
05660413102,056604131,0566041,1,e,e,e,e,e,,6,0,0,0,4,3,2
05660411401,056604114,0566041,e,2,e,e,e,e,2,1,0,0,0,2,5,2
05660411402,056604114,0566041,e,2,e,e,e,e,2,1,0,0,0,3,4,1
05660412301,056604123,0566041,e,2,e,e,e,e,3,1,0,0,0,2,6,1
05660412302,056604123,0566041,e,2,e,e,e,e,2,1,0,0,0,1,6,1
05660412701,056604127,0566041,1,e,e,e,e,e,,3,0,0,0,5,3,2
05660412101,056604121,0566041,1,e,e,e,e,e,,6,0,0,0,3,4,1
05660411001,056604110,0566041,e,2,e,e,e,e,1,1,0,0,0,6,1,2
05660411002,056604110,0566041,e,2,e,e,e,e,3,2,0,0,0,5,3,2
05660410601,056604106,0566041,e,e,e,e,e,6,2,1,0,0,0,3,4,1
05660410602,056604106,0566041,e,e,e,e,5,e,3,1,0,0,0,2,5,1
05660410202,056604102,0566041,e,2,e,e,e,6,,1,0,0,0,1,5,1
05660410201,056604102,0566041,e,2,e,e,e,6,,2,0,0,0,4,4,1
05660412801,056604128,0566041,e,e,e,4,e,e,1,3,0,0,0,4,4,2
05660410401,056604104,0566041,e,2,e,e,e,e,1,3,0,0,0,6,1,1
05660410402,056604104,0566041,e,2,e,e,e,e,2,1,0,0,0,5,3,1
05660412601,056604126,0566041,e,2,e,e,e,e,3,1,0,0,0,3,4,2
05660412602,056604126,0566041,e,2,e,e,e,e,3,3,0,0,0,4,3,2
05660411302,056604113,0566041,e,2,e,e,e,e,2,2,0,0,0,4,3,2
05660411301,056604113,0566041,e,2,e,e,e,e,3,1,0,0,0,5,5,1
05660410301,056604103,0566041,e,e,e,e,5,e,3,1,0,0,0,3,4,2
05660412902,056604129,0566041,1,e,e,e,e,e,,1,0,0,0,5,4,2
05660412901,056604129,0566041,e,e,e,e,e,6,2,1,0,0,0,5,3,2
05660411802,056604118,0566041,e,2,e,e,e,e,3,1,0,0,0,3,4,2
05660411801,056604118,0566041,e,2,e,e,e,e,1,3,0,0,0,6,2,2
05660410901,056604109,0566041,e,e,e,e,e,6,2,1,0,0,0,4,5,2
05660413402,056604134,0566041,e,e,e,4,e,e,1,1,0,0,0,3,4,2
05660413401,056604134,0566041,1,e,e,e,e,e,,1,0,0,0,3,4,2
05660411501,056604115,0566041,e,e,e,e,5,e,3,2,0,0,0,4,3,2
05660412001,056604120,0566041,e,e,e,e,5,e,2,1,0,0,0,5,4,1
05660412002,056604120,0566041,e,2,e,e,e,6,,1,0,0,0,4,5,1
05763310202,057633102,0576331,1,e,e,e,e,e,,2,0,0,0,2,5,2
05763310201,057633102,0576331,1,e,e,e,e,e,,2,0,0,0,2,5,2
05763312001,057633120,0576331,e,e,e,4,e,e,2,4,0,0,0,3,5,2
05763310601,057633106,0576331,e,e,e,e,5,e,2,3,0,0,0,4,4,2
05763311302,057633113,0576331,e,e,e,4,e,e,2,3,0,0,0,3,3,3
05763311301,057633113,0576331,e,2,e,e,e,e,2,2,0,0,0,3,6,2
05763312101,057633121,0576331,e,e,e,e,e,6,3,2,0,0,0,2,4,2
05763310902,057633109,0576331,1,e,e,e,e,e,,2,0,0,0,3,5,3
05763310901,057633109,0576331,e,2,e,e,5,e,,3,0,0,0,3,5,3
05763310801,057633108,0576331,e,e,e,4,e,e,2,4,0,0,0,5,3,3
05763310101,057633101,0576331,e,2,e,e,e,e,2,2,0,0,0,3,3,2
05763310102,057633101,0576331,e,2,e,e,e,e,2,2,0,0,0,2,5,2
05763311902,057633119,0576331,e,e,e,4,e,e,2,2,0,0,0,3,3,2
05763311901,057633119,0576331,e,2,3,e,e,6,,2,0,0,0,3,3,3
05763310501,057633105,0576331,e,e,e,4,e,e,2,2,0,0,0,4,4,2
05763310302,057633103,0576331,e,e,e,e,5,e,3,3,0,0,0,3,5,2
05763310301,057633103,0576331,e,2,e,4,e,e,,2,0,0,0,3,3,2
05763311101,057633111,0576331,e,e,3,4,e,e,,3,0,0,0,3,4,2
05763311201,057633112,0576331,e,e,e,4,e,e,2,2,0,0,0,3,4,2
05763311202,057633112,0576331,e,2,e,e,e,e,2,2,0,0,0,2,4,2
05763312301,057633123,0576331,e,e,3,4,e,e,,3,0,0,0,3,6,3
05763312302,057633123,0576331,e,2,3,4,e,e,,2,0,0,0,6,5,2
05763312401,057633124,0576331,1,e,e,e,e,e,,3,0,0,0,5,5,1
05763311001,057633110,0576331,e,e,3,e,e,e,3,3,0,0,0,4,5,1
05763311002,057633110,0576331,e,e,e,e,5,6,,2,0,0,0,2,5,3
05763311501,057633115,0576331,1,e,e,e,e,e,,2,0,0,0,2,5,2
05763310702,057633107,0576331,1,e,e,e,e,e,,2,0,0,0,2,4,2
05763310701,057633107,0576331,1,e,e,e,e,e,,2,0,0,0,2,4,2
05763311801,057633118,0576331,e,e,e,4,e,e,2,2,0,0,0,2,4,2
05763311601,057633116,0576331,e,e,e,4,5,e,,3,0,0,0,3,4,2
05763311401,057633114,0576331,1,e,e,e,e,e,,3,0,0,0,4,4,3
05763311402,057633114,0576331,e,2,e,e,e,e,3,3,0,0,0,3,4,3
05763310401,057633104,0576331,e,e,e,4,e,e,2,3,0,0,0,3,4,2
05763312201,057633122,0576331,1,e,e,e,e,e,,2,0,0,0,2,4,3
05763311702,057633117,0576331,e,2,e,4,e,e,,2,0,0,0,2,4,2
05763311701,057633117,0576331,e,2,e,4,e,e,,2,0,0,0,2,4,2
05763320701,057633207,0576332,e,2,e,4,e,e,,2,0,0,0,2,6,2
05763320702,057633207,0576332,e,2,e,4,e,e,,2,0,0,0,2,5,2
05763322301,057633223,0576332,e,2,e,e,e,e,3,2,0,0,0,2,4,2
05763322302,057633223,0576332,e,2,e,e,e,e,3,2,0,0,0,2,4,2
05763320402,057633204,0576332,e,e,e,4,5,e,,2,0,0,0,2,5,2
05763320401,057633204,0576332,e,e,e,4,5,e,,2,0,0,0,3,6,2
05763322401,057633224,0576332,1,e,e,e,e,e,,1,0,0,0,2,4,2
05763320201,057633202,0576332,e,e,e,e,5,e,3,1,0,0,0,2,4,2
05763320601,057633206,0576332,e,2,e,4,5,e,,2,0,0,0,5,2,2
05763320602,057633206,0576332,e,2,e,4,e,e,,1,0,0,0,6,2,2
05763321801,057633218,0576332,1,e,e,e,e,e,,1,0,0,0,2,4,2
05763321802,057633218,0576332,1,e,e,e,e,e,,1,0,0,0,2,4,2
05763322701,057633227,0576332,e,e,e,4,e,e,2,2,0,0,0,2,5,2
05763322501,057633225,0576332,1,e,e,e,e,e,,1,0,0,0,2,4,2
05763321501,057633215,0576332,e,e,e,4,5,e,,2,0,0,0,2,5,2
05763323601,057633236,0576332,e,e,e,4,e,e,2,2,0,0,0,3,4,2
05763323001,057633230,0576332,e,2,e,4,e,e,,2,0,0,0,2,4,2
05763323002,057633230,0576332,e,2,e,4,e,e,,2,0,0,0,2,5,2
05763321401,057633214,0576332,e,2,e,e,5,6,,2,0,0,0,1,6,2
05763321402,057633214,0576332,e,2,e,4,e,6,,1,0,0,0,1,6,3
05763320901,057633209,0576332,1,e,e,4,e,e,,2,0,0,0,2,1,2
05763322101,057633221,0576332,e,e,e,4,e,e,3,2,0,0,0,2,4,2
05763323501,057633235,0576332,1,e,e,e,e,e,,2,0,0,0,2,5,2
05763321001,057633210,0576332,e,2,e,4,e,e,,2,0,0,0,2,4,2
05763321002,057633210,0576332,1,e,e,e,e,e,,2,0,0,0,2,6,3
05763320301,057633203,0576332,e,e,e,4,e,e,3,2,0,0,0,2,4,2
05763320302,057633203,0576332,e,2,e,4,e,e,,2,0,0,0,3,4,2
05763321901,057633219,0576332,1,e,e,e,e,e,,2,0,0,0,3,4,2
05763322601,057633226,0576332,1,e,e,e,e,e,,2,0,0,0,1,5,2
05763323701,057633237,0576332,e,e,e,e,e,6,3,2,0,0,0,3,4,2
05763320102,057633201,0576332,e,e,e,4,e,e,3,2,0,0,0,3,5,3
05763320101,057633201,0576332,e,e,e,4,e,e,3,2,0,0,0,2,5,3
05763323102,057633231,0576332,e,e,e,4,e,e,2,2,0,0,0,2,5,2
05763323101,057633231,0576332,e,e,e,4,5,e,,2,0,0,0,2,4,2
05763320502,057633205,0576332,e,2,e,4,e,e,,1,0,0,0,3,4,2
05763320501,057633205,0576332,e,2,e,4,e,e,,2,0,0,0,3,4,2
05763321701,057633217,0576332,e,e,e,4,e,e,3,1,0,0,0,2,5,2
05763322901,057633229,0576332,e,2,e,e,e,e,2,2,0,0,0,2,5,2
05763322902,057633229,0576332,e,2,e,e,e,e,2,2,0,0,0,2,2,2
05763321301,057633213,0576332,e,2,e,4,e,6,,3,0,0,0,3,4,2
05763321302,057633213,0576332,1,e,e,e,e,e,,6,0,0,0,1,6,2
05763323402,057633234,0576332,1,e,e,e,e,e,,2,0,0,0,2,5,2
05763323401,057633234,0576332,1,e,e,e,e,e,,1,0,0,0,1,6,2
05763323302,057633233,0576332,e,e,e,4,e,e,2,1,0,0,0,2,4,2
05763323301,057633233,0576332,1,e,e,e,e,e,,1,0,0,0,2,5,2
05763321101,057633211,0576332,e,2,e,e,e,e,3,2,0,0,0,3,4,2
05763321102,057633211,0576332,e,2,e,e,e,e,2,2,0,0,0,3,4,2
05763323201,057633232,0576332,1,e,e,e,e,e,,1,0,0,0,1,6,2
05763323202,057633232,0576332,1,e,e,e,e,e,,1,0,0,0,1,6,2
05763322201,057633222,0576332,e,e,e,4,e,6,,3,0,0,0,3,4,2
05763322202,057633222,0576332,e,2,e,4,e,6,,3,0,0,0,3,4,2
05763321201,057633212,0576332,e,2,e,4,e,e,,2,0,0,0,3,4,2
05763321202,057633212,0576332,e,2,e,4,e,6,,3,0,0,0,4,4,2
05763322001,057633220,0576332,e,e,e,4,e,e,3,2,0,0,0,2,5,2
05763321601,057633216,0576332,e,e,e,4,e,e,3,2,0,0,0,3,4,2
05763322801,057633228,0576332,e,e,e,4,e,e,2,2,0,0,0,4,4,2
05763320801,057633208,0576332,e,e,e,4,e,e,2,2,0,0,0,3,4,2
05763331901,057633319,0576333,e,e,e,e,e,6,3,3,0,0,0,3,4,2
05763332001,057633320,0576333,e,e,e,e,5,6,,1,0,0,0,2,6,1
05763332002,057633320,0576333,e,e,e,e,e,e,,1,0,0,0,2,6,2
05763331602,057633316,0576333,1,e,e,e,e,e,,2,0,0,0,2,6,2
05763331601,057633316,0576333,1,2,e,e,e,e,,2,0,0,0,2,6,2
05763331501,057633315,0576333,1,e,e,e,e,e,,1,0,0,0,2,6,2
05763331502,057633315,0576333,e,2,e,4,e,e,,2,0,0,0,3,4,2
05763330601,057633306,0576333,1,e,e,e,e,e,,2,0,0,0,2,6,2
05763330201,057633302,0576333,e,e,e,e,5,e,3,3,0,0,0,3,4,2
05763330301,057633303,0576333,1,e,e,e,e,e,,1,0,0,0,1,2,2
05763332202,057633322,0576333,e,2,e,4,5,e,,1,0,0,0,1,6,2
05763332201,057633322,0576333,e,2,e,4,e,e,,2,0,0,0,3,4,2
05763331101,057633311,0576333,1,e,e,e,e,e,,2,0,0,0,1,6,2
05763331701,057633317,0576333,e,e,e,4,e,e,2,2,0,0,0,2,4,2
05763330501,057633305,0576333,e,2,3,e,e,e,,2,0,0,0,1,6,2
05763330502,057633305,0576333,e,2,e,e,5,e,,2,0,0,0,3,4,2
05763331002,057633310,0576333,e,e,e,4,5,e,,3,0,0,0,4,4,2
05763331302,057633313,0576333,e,2,e,e,e,e,3,2,0,0,0,3,4,2
05763331301,057633313,0576333,1,e,e,e,e,e,,2,0,0,0,1,5,2
05763330902,057633309,0576333,e,2,e,e,e,e,3,2,0,0,0,3,4,2
05763330901,057633309,0576333,1,e,e,e,e,e,,1,0,0,0,1,6,2
05763332101,057633321,0576333,1,e,e,e,e,e,,2,0,0,0,3,4,2
05763330701,057633307,0576333,e,e,e,e,e,6,2,1,0,0,0,2,6,2
05763331402,057633314,0576333,1,e,e,e,e,e,,1,0,0,0,6,3,2
05763331401,057633314,0576333,e,2,e,e,e,e,2,3,0,0,0,3,4,3
05763330801,057633308,0576333,1,e,e,e,e,e,,2,0,0,0,6,5,2
05763331801,057633318,0576333,1,e,e,e,e,e,,1,0,0,0,6,1,2
05763330102,057633301,0576333,e,e,e,e,e,6,2,2,0,0,0,2,5,2
05763330101,057633301,0576333,1,e,e,e,e,e,,1,0,0,0,1,6,2
05763330401,057633304,0576333,1,e,e,e,e,e,,2,0,0,0,3,4,2
05763331201,057633312,0576333,e,e,e,4,e,e,3,2,0,0,0,3,4,2
05424921701,054249217,0542492,e,e,e,4,e,e,2,1,0,0,0,3,5,3
05424922001,054249220,0542492,e,e,e,4,5,e,,1,0,0,0,5,3,2
05424920402,054249204,0542492,e,2,e,e,e,e,2,2,0,0,0,1,5,3
05424920401,054249204,0542492,e,2,e,e,e,e,2,1,0,0,0,3,5,2
05424921601,054249216,0542492,1,e,e,e,e,e,,1,0,0,0,1,5,2
05424920301,054249203,0542492,e,2,e,4,e,e,,2,0,0,0,3,4,1
05424920302,054249203,0542492,e,2,e,4,e,e,,2,0,0,0,3,4,1
05424921901,054249219,0542492,e,e,e,4,e,e,2,2,0,0,0,3,4,3
05424921201,054249212,0542492,e,e,e,4,e,e,2,2,0,0,0,3,4,2
05424921202,054249212,0542492,e,2,e,e,e,6,,1,0,0,0,3,4,1
05424920101,054249201,0542492,e,2,e,e,e,e,2,1,0,0,0,3,4,3
05424920102,054249201,0542492,e,2,e,e,5,6,,1,0,0,0,3,5,3
05424922402,054249224,0542492,e,2,e,4,e,e,,1,0,0,0,3,4,3
05424922401,054249224,0542492,1,e,e,e,e,e,,1,0,0,0,3,5,3
05424922101,054249221,0542492,1,e,e,e,e,e,,2,0,0,0,3,4,1
05424921801,054249218,0542492,e,e,e,4,e,e,2,1,0,0,0,4,4,2
05424920601,054249206,0542492,e,e,e,e,5,e,3,1,0,0,0,2,4,2
05424922301,054249223,0542492,e,e,e,e,5,e,3,2,0,0,0,3,4,2
05424921101,054249211,0542492,e,e,e,e,5,e,3,2,0,0,0,3,4,2
05424921302,054249213,0542492,1,e,e,e,e,e,,1,0,0,0,3,4,2
05424920201,054249202,0542492,1,e,e,e,e,e,,1,0,0,0,4,4,2
05424920801,054249208,0542492,e,2,e,4,e,e,,2,0,0,0,4,3,2
05424920802,054249208,0542492,e,e,e,4,e,e,1,2,0,0,0,6,3,2
05424920901,054249209,0542492,e,e,e,4,e,e,2,2,0,0,0,3,4,2
05424921001,054249210,0542492,e,2,e,e,e,e,3,1,0,0,0,3,4,1
05424921002,054249210,0542492,e,2,e,e,e,e,3,1,0,0,0,3,4,2
05424921501,054249215,0542492,e,e,e,e,5,e,3,1,0,0,0,2,5,3
05424920701,054249207,0542492,1,e,e,e,e,e,,1,0,0,0,3,4,2
05424920501,054249205,0542492,e,e,e,4,5,e,,2,0,0,0,4,4,2
05424921401,054249214,0542492,1,e,e,e,e,e,,1,0,0,0,3,4,2
05424922201,054249222,0542492,e,e,e,e,5,e,3,2,0,0,0,3,4,2
05424931801,054249318,0542493,e,2,e,e,e,e,2,2,0,0,0,3,4,1
05424931802,054249318,0542493,e,2,e,e,e,e,3,2,0,0,0,3,5,3
05424932001,054249320,0542493,1,e,e,e,e,e,,1,0,0,0,2,5,3
05424931202,054249312,0542493,e,2,e,e,e,e,2,2,0,0,0,2,5,2
05424931201,054249312,0542493,e,2,e,e,e,e,3,1,0,0,0,2,5,3
05424930402,054249304,0542493,1,e,e,e,e,e,,1,0,0,0,1,5,3
05424930202,054249302,0542493,e,2,e,e,e,e,2,2,0,0,0,3,4,3
05424930801,054249308,0542493,1,e,e,e,e,e,,2,0,0,0,3,4,2
05424931602,054249316,0542493,e,e,3,e,e,e,2,1,0,0,0,2,5,2
05424930502,054249305,0542493,e,2,e,e,e,e,2,2,0,0,0,2,4,1
05424930501,054249305,0542493,e,2,e,e,e,e,3,2,0,0,0,2,5,1
05424930102,054249301,0542493,1,e,e,e,e,e,,1,0,0,0,3,4,2
05424930101,054249301,0542493,e,2,e,e,e,e,3,3,0,0,0,2,2,1
05424930701,054249307,0542493,e,e,e,4,e,e,3,2,0,0,0,3,4,2
05424931301,054249313,0542493,1,e,e,e,e,e,,2,0,0,0,2,6,3
05424930602,054249306,0542493,e,e,e,e,e,6,3,1,0,0,0,2,5,1
05424930901,054249309,0542493,e,e,e,4,e,e,2,1,0,0,0,3,4,2
05424931901,054249319,0542493,e,e,e,4,e,e,2,2,0,0,0,3,4,3
05424930301,054249303,0542493,e,2,e,e,e,e,2,1,0,0,0,2,5,1
05424930302,054249303,0542493,1,e,e,e,e,e,,1,0,0,0,2,5,2
05424931101,054249311,0542493,e,e,3,e,e,e,3,1,0,0,0,1,5,1
05424931102,054249311,0542493,e,e,3,e,e,e,3,2,0,0,0,3,4,2
05424931701,054249317,0542493,e,e,e,e,e,6,3,1,0,0,0,4,4,2
05424931002,054249310,0542493,e,2,e,e,e,e,3,1,0,0,0,2,5,3
05424931001,054249310,0542493,e,2,e,e,e,e,3,1,0,0,0,1,5,2
05424911202,054249112,0542491,e,e,e,4,e,e,2,1,0,0,0,3,4,3
05424911102,054249111,0542491,e,e,e,4,e,e,2,1,0,0,0,3,4,2
05424910801,054249108,0542491,e,e,e,4,e,e,2,1,0,0,0,3,5,2
05424910601,054249106,0542491,e,2,e,e,e,e,2,1,0,0,0,2,4,2
05424910602,054249106,0542491,1,e,e,e,e,e,,1,0,0,0,3,4,2
05424911501,054249115,0542491,1,e,e,e,e,e,,1,0,0,0,3,5,3
05424910502,054249105,0542491,e,2,3,e,e,e,,1,0,0,0,2,4,2
05424910501,054249105,0542491,1,e,e,e,e,e,,1,0,0,0,2,4,1
05424911001,054249110,0542491,e,2,e,e,e,e,2,2,0,0,0,3,4,2
05424911002,054249110,0542491,e,2,e,e,e,e,2,2,0,0,0,4,3,1
05424910101,054249101,0542491,e,e,e,e,5,6,,1,0,0,0,4,4,2
05424910202,054249102,0542491,e,e,e,4,e,e,3,2,0,0,0,3,5,3
05424911401,054249114,0542491,1,e,e,e,e,e,,2,0,0,0,4,4,2
05424911302,054249113,0542491,1,e,e,e,e,e,,1,0,0,0,3,4,1
05424911301,054249113,0542491,e,2,e,e,e,e,2,1,0,0,0,3,4,2
05424910402,054249104,0542491,e,e,e,4,e,e,3,1,0,0,0,3,5,1
05424910301,054249103,0542491,e,e,e,4,e,e,2,2,0,0,0,4,4,2
05424910702,054249107,0542491,1,e,e,e,e,e,,2,0,0,0,2,5,2
05424910901,054249109,0542491,1,e,e,e,e,e,,1,0,0,0,4,4,2
05424911601,054249116,0542491,e,2,e,4,e,e,,1,0,0,0,3,4,1
05424911602,054249116,0542491,e,e,e,e,5,e,2,1,0,0,0,3,5,1
05424911702,054249117,0542491,e,e,e,e,e,6,2,3,0,0,0,3,4,3
34776330202,347763302,3477633,e,2,e,e,e,e,3,1,0,0,0,2,6,3
34776330201,347763302,3477633,e,2,e,e,e,e,2,1,0,0,0,2,6,3
34776330401,347763304,3477633,e,2,e,4,e,e,,1,0,0,0,1,6,3
34776331201,347763312,3477633,e,2,e,e,e,e,3,2,0,0,0,2,5,3
34776331202,347763312,3477633,e,2,e,e,e,e,3,2,0,0,0,2,5,3
34776330301,347763303,3477633,e,e,e,4,e,e,3,1,0,0,0,3,5,2
34776330801,347763308,3477633,1,e,e,e,e,e,,1,0,0,0,2,5,e
34776330501,347763305,3477633,e,2,e,e,e,e,3,2,0,0,0,2,5,3
34776330502,347763305,3477633,e,2,e,e,e,e,3,2,0,0,0,2,5,3
34776330101,347763301,3477633,e,e,e,4,e,e,3,1,0,0,0,3,4,2
34776330901,347763309,3477633,e,e,e,e,5,e,3,1,0,0,0,1,6,3
34776330602,347763306,3477633,0,0,0,0,0,0,,0,0,0,0,,,
34776330601,347763306,3477633,e,2,e,e,e,e,3,1,0,0,0,1,6,3
